entity_id,event_type,event,time,pathway,run_number,timestamp,resource_id,x,y,location,package_count,task_duration_mins
RoboPack-1,arrival_departure,arrival,0.0,,,,,300.0,300.0,,,
RoboPack-1,queue,packing,0.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,0.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,1.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,2.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,3.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,4.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,5.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,6.0,,,,,200.0,300.0,,,
RoboPack-1,position_poll,position,7.0,,,,,200.0,400.0,,,
RoboPack-1,position_poll,position,8.0,,,,,200.0,500.0,,,
RoboPack-1,action,picked_up_5_packages,8.0,,,,,200.0,500.0,pickup_2,,
RoboPack-1,position_poll,position,9.0,,,,,200.0,500.0,,,
RoboPack-1,position_poll,position,10.0,,,,,300.0,500.0,,,
RoboPack-1,position_poll,position,11.0,,,,,300.0,400.0,,,
RoboPack-1,queue,pickup_2,11.0,,,,,300.0,300.0,,5.0,
RoboPack-1,position_poll,position,12.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,13.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,14.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,15.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,16.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,17.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,18.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,19.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,20.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,21.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,22.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,23.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,24.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,25.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,26.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,27.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,28.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,29.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,30.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,31.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,32.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,33.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,34.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,35.0,,,,,300.0,300.0,,,
RoboPack-1,queue,packing,36.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,36.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,37.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,38.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,39.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,40.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,41.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,42.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,43.0,,,,,400.0,300.0,,,
RoboPack-1,position_poll,position,44.0,,,,,500.0,300.0,,,
RoboPack-1,position_poll,position,45.0,,,,,600.0,300.0,,,
RoboPack-1,position_poll,position,46.0,,,,,600.0,200.0,,,
RoboPack-1,position_poll,position,47.0,,,,,600.0,100.0,,,
RoboPack-1,action,picked_up_2_packages,47.0,,,,,600.0,100.0,pickup_8,,
RoboPack-1,position_poll,position,48.0,,,,,600.0,100.0,,,
RoboPack-1,position_poll,position,49.0,,,,,500.0,100.0,,,
RoboPack-1,position_poll,position,50.0,,,,,400.0,100.0,,,
RoboPack-1,position_poll,position,51.0,,,,,300.0,100.0,,,
RoboPack-1,position_poll,position,52.0,,,,,300.0,200.0,,,
RoboPack-1,queue,pickup_8,52.0,,,,,300.0,300.0,,2.0,
RoboPack-1,position_poll,position,53.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,54.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,55.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,56.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,57.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,58.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,59.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,60.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,61.0,,,,,300.0,300.0,,,
RoboPack-1,queue,packing,62.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,62.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,63.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,64.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,65.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,66.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,67.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,68.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,69.0,,,,,400.0,300.0,,,
RoboPack-1,position_poll,position,70.0,,,,,400.0,200.0,,,
RoboPack-1,position_poll,position,71.0,,,,,400.0,100.0,,,
RoboPack-1,action,picked_up_2_packages,71.0,,,,,400.0,100.0,pickup_7,,
RoboPack-1,position_poll,position,72.0,,,,,400.0,100.0,,,
RoboPack-1,position_poll,position,73.0,,,,,300.0,100.0,,,
RoboPack-1,position_poll,position,74.0,,,,,300.0,200.0,,,
RoboPack-1,queue,pickup_7,74.0,,,,,300.0,300.0,,2.0,
RoboPack-1,position_poll,position,75.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,76.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,77.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,78.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,79.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,80.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,81.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,82.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,83.0,,,,,300.0,300.0,,,
RoboPack-1,queue,packing,84.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,84.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,85.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,86.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,87.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,88.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,89.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,90.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,91.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,92.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,93.0,,,,,400.0,300.0,,,
RoboPack-1,position_poll,position,94.0,,,,,500.0,300.0,,,
RoboPack-1,position_poll,position,95.0,,,,,600.0,300.0,,,
RoboPack-1,position_poll,position,96.0,,,,,600.0,200.0,,,
RoboPack-1,position_poll,position,97.0,,,,,600.0,100.0,,,
RoboPack-1,action,picked_up_4_packages,97.0,,,,,600.0,100.0,pickup_8,,
RoboPack-1,position_poll,position,98.0,,,,,600.0,100.0,,,
RoboPack-1,position_poll,position,99.0,,,,,500.0,100.0,,,
RoboPack-1,position_poll,position,100.0,,,,,400.0,100.0,,,
RoboPack-1,position_poll,position,101.0,,,,,300.0,100.0,,,
RoboPack-1,position_poll,position,102.0,,,,,300.0,200.0,,,
RoboPack-1,queue,pickup_8,102.0,,,,,300.0,300.0,,4.0,
RoboPack-1,position_poll,position,103.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,104.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,105.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,106.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,107.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,108.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,109.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,110.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,111.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,112.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,113.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,114.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,115.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,116.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,117.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,118.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,119.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,120.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,121.0,,,,,300.0,300.0,,,
RoboPack-1,queue,packing,122.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,122.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,123.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,124.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,125.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,126.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,127.0,,,,,400.0,300.0,,,
RoboPack-1,position_poll,position,128.0,,,,,400.0,200.0,,,
RoboPack-1,position_poll,position,129.0,,,,,400.0,100.0,,,
RoboPack-1,action,picked_up_5_packages,129.0,,,,,400.0,100.0,pickup_7,,
RoboPack-1,position_poll,position,130.0,,,,,400.0,100.0,,,
RoboPack-1,position_poll,position,131.0,,,,,300.0,100.0,,,
RoboPack-1,position_poll,position,132.0,,,,,300.0,200.0,,,
RoboPack-1,queue,pickup_7,132.0,,,,,300.0,300.0,,5.0,
RoboPack-1,position_poll,position,133.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,134.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,135.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,136.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,137.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,138.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,139.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,140.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,141.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,142.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,143.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,144.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,145.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,146.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,147.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,148.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,149.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,150.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,151.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,152.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,153.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,154.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,155.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,156.0,,,,,300.0,300.0,,,
RoboPack-1,queue,packing,157.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,157.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,158.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,159.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,160.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,161.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,162.0,,,,,400.0,300.0,,,
RoboPack-1,position_poll,position,163.0,,,,,400.0,400.0,,,
RoboPack-1,position_poll,position,164.0,,,,,400.0,500.0,,,
RoboPack-1,action,picked_up_4_packages,164.0,,,,,400.0,500.0,pickup_3,,
RoboPack-1,position_poll,position,165.0,,,,,400.0,500.0,,,
RoboPack-1,position_poll,position,166.0,,,,,300.0,500.0,,,
RoboPack-1,position_poll,position,167.0,,,,,300.0,400.0,,,
RoboPack-1,queue,pickup_3,167.0,,,,,300.0,300.0,,4.0,
RoboPack-1,position_poll,position,168.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,169.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,170.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,171.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,172.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,173.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,174.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,175.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,176.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,177.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,178.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,179.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,180.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,181.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,182.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,183.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,184.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,185.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,186.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,187.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,188.0,,,,,400.0,300.0,,,
RoboPack-1,position_poll,position,189.0,,,,,500.0,300.0,,,
RoboPack-1,position_poll,position,190.0,,,,,600.0,300.0,,,
RoboPack-1,queue,maintenance,190.0,,,,,600.0,300.0,,,3.0
RoboPack-1,position_poll,position,191.0,,,,,600.0,300.0,,,
RoboPack-1,position_poll,position,192.0,,,,,600.0,300.0,,,
RoboPack-1,position_poll,position,193.0,,,,,600.0,300.0,,,
RoboPack-1,position_poll,position,194.0,,,,,500.0,300.0,,,
RoboPack-1,position_poll,position,195.0,,,,,400.0,300.0,,,
RoboPack-1,position_poll,position,196.0,,,,,300.0,300.0,,,
RoboPack-1,queue,packing,196.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,197.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,198.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,199.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,200.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,201.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,202.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,203.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,204.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,205.0,,,,,200.0,300.0,,,
RoboPack-1,position_poll,position,206.0,,,,,100.0,300.0,,,
RoboPack-1,position_poll,position,207.0,,,,,0.0,300.0,,,
RoboPack-1,position_poll,position,208.0,,,,,0.0,200.0,,,
RoboPack-1,position_poll,position,209.0,,,,,0.0,100.0,,,
RoboPack-1,action,picked_up_2_packages,209.0,,,,,0.0,100.0,pickup_5,,
RoboPack-1,position_poll,position,210.0,,,,,0.0,100.0,,,
RoboPack-1,position_poll,position,211.0,,,,,100.0,100.0,,,
RoboPack-1,position_poll,position,212.0,,,,,200.0,100.0,,,
RoboPack-1,position_poll,position,213.0,,,,,300.0,100.0,,,
RoboPack-1,position_poll,position,214.0,,,,,300.0,200.0,,,
RoboPack-1,queue,pickup_5,214.0,,,,,300.0,300.0,,2.0,
RoboPack-1,position_poll,position,215.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,216.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,217.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,218.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,219.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,220.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,221.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,222.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,223.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,224.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,225.0,,,,,400.0,300.0,,,
RoboPack-1,position_poll,position,226.0,,,,,500.0,300.0,,,
RoboPack-1,position_poll,position,227.0,,,,,600.0,300.0,,,
RoboPack-1,queue,maintenance,227.0,,,,,600.0,300.0,,,2.0
RoboPack-1,position_poll,position,228.0,,,,,600.0,300.0,,,
RoboPack-1,position_poll,position,229.0,,,,,600.0,300.0,,,
RoboPack-1,position_poll,position,230.0,,,,,500.0,300.0,,,
RoboPack-1,position_poll,position,231.0,,,,,400.0,300.0,,,
RoboPack-1,position_poll,position,232.0,,,,,300.0,300.0,,,
RoboPack-1,queue,packing,232.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,233.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,234.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,235.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,236.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,237.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,238.0,,,,,200.0,300.0,,,
RoboPack-1,position_poll,position,239.0,,,,,100.0,300.0,,,
RoboPack-1,position_poll,position,240.0,,,,,0.0,300.0,,,
RoboPack-1,position_poll,position,241.0,,,,,0.0,400.0,,,
RoboPack-1,position_poll,position,242.0,,,,,0.0,500.0,,,
RoboPack-1,action,picked_up_2_packages,242.0,,,,,0.0,500.0,pickup_1,,
RoboPack-1,position_poll,position,243.0,,,,,0.0,500.0,,,
RoboPack-1,position_poll,position,244.0,,,,,100.0,500.0,,,
RoboPack-1,position_poll,position,245.0,,,,,200.0,500.0,,,
RoboPack-1,position_poll,position,246.0,,,,,300.0,500.0,,,
RoboPack-1,position_poll,position,247.0,,,,,300.0,400.0,,,
RoboPack-1,queue,pickup_1,247.0,,,,,300.0,300.0,,2.0,
RoboPack-1,position_poll,position,248.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,249.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,250.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,251.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,252.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,253.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,254.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,255.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,256.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,257.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,258.0,,,,,400.0,300.0,,,
RoboPack-1,position_poll,position,259.0,,,,,500.0,300.0,,,
RoboPack-1,position_poll,position,260.0,,,,,600.0,300.0,,,
RoboPack-1,queue,maintenance,260.0,,,,,600.0,300.0,,,3.0
RoboPack-1,position_poll,position,261.0,,,,,600.0,300.0,,,
RoboPack-1,position_poll,position,262.0,,,,,600.0,300.0,,,
RoboPack-1,position_poll,position,263.0,,,,,600.0,300.0,,,
RoboPack-1,position_poll,position,264.0,,,,,500.0,300.0,,,
RoboPack-1,position_poll,position,265.0,,,,,400.0,300.0,,,
RoboPack-1,position_poll,position,266.0,,,,,300.0,300.0,,,
RoboPack-1,queue,packing,266.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,267.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,268.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,269.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,270.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,271.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,272.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,273.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,274.0,,,,,400.0,300.0,,,
RoboPack-1,position_poll,position,275.0,,,,,500.0,300.0,,,
RoboPack-1,position_poll,position,276.0,,,,,600.0,300.0,,,
RoboPack-1,position_poll,position,277.0,,,,,600.0,400.0,,,
RoboPack-1,position_poll,position,278.0,,,,,600.0,500.0,,,
RoboPack-1,action,picked_up_4_packages,278.0,,,,,600.0,500.0,pickup_4,,
RoboPack-1,position_poll,position,279.0,,,,,600.0,500.0,,,
RoboPack-1,position_poll,position,280.0,,,,,500.0,500.0,,,
RoboPack-1,position_poll,position,281.0,,,,,400.0,500.0,,,
RoboPack-1,position_poll,position,282.0,,,,,300.0,500.0,,,
RoboPack-1,position_poll,position,283.0,,,,,300.0,400.0,,,
RoboPack-1,queue,pickup_4,283.0,,,,,300.0,300.0,,4.0,
RoboPack-1,position_poll,position,284.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,285.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,286.0,,,,,300.0,300.0,,,
RoboPack-1,position_poll,position,287.0,,,,,300.0,300.0,,,
